case_id,config_hash,environment_id,experiment,stage,algorithm,n,S,x,seed,repeat,measurement_mode,comparisons,cpu_seconds,wall_seconds,sort_batch_size,cpu_total_seconds,wall_total_seconds,order_position,length_ok,order_ok,integrity_method,integrity_ok,input_sum,input_sum_squares,input_xor,dataset_sha256,output_sha256,rss_bytes_after,python_version,platform,completed_utc
tune:1000:1:hybrid:48:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,48,1000000,310101,1,counted,13296,,,1,,,17,True,True,exact_histogram+sum+squares+xor,True,508420457,342868203947417,220945,ccf609886f4370bb1ecc6165ccff40f0bacbf1b085635543e9587b3d25a95f1b,36f2ccafd185bfb0b14532d473277c1788fa59d39f3487a09e02c32a517fb559,45944832,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:30.742642+00:00
tune:1000:2:hybrid:32:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,32,1000000,310102,2,timed,,0.00209375,0.0020935490000993013,500,1.046875,1.0467745000496507,0,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45920256,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:31.824110+00:00
tune:1000:2:hybrid:48:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,48,1000000,310102,2,counted,13576,,,1,,,1,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,46166016,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:31.869108+00:00
tune:1000:2:hybrid:24:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,24,1000000,310102,2,timed,,0.00196875,0.0019581801998429,500,0.984375,0.97909009992145,2,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45846528,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:32.895914+00:00
tune:1000:2:hybrid:16:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,16,1000000,310102,2,timed,,0.001625,0.001726375399855897,500,0.8125,0.8631876999279484,3,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45645824,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:33.795862+00:00
tune:1000:2:hybrid:8:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,8,1000000,310102,2,timed,,0.00165625,0.0016924246000126005,500,0.828125,0.8462123000063002,4,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45834240,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:34.685155+00:00
tune:1000:2:hybrid:16:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,16,1000000,310102,2,counted,10282,,,1,,,5,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45932544,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:34.712899+00:00
tune:1000:2:hybrid:4:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,4,1000000,310102,2,counted,8767,,,1,,,6,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45940736,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:34.743316+00:00
tune:1000:2:hybrid:1:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,1,1000000,310102,2,timed,,0.002625,0.0026639970000833274,500,1.3125,1.3319985000416636,7,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45862912,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:36.111049+00:00
tune:1000:2:hybrid:1:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,1,1000000,310102,2,counted,8706,,,1,,,8,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45936640,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:36.134263+00:00
tune:1000:2:hybrid:8:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,8,1000000,310102,2,counted,9098,,,1,,,9,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45936640,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:36.172214+00:00
tune:1000:2:hybrid:12:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,12,1000000,310102,2,timed,,0.0016875,0.0017520598000846804,500,0.84375,0.8760299000423402,10,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45920256,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:37.074449+00:00
tune:1000:2:hybrid:12:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,12,1000000,310102,2,counted,9098,,,1,,,11,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,46182400,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:37.100866+00:00
tune:1000:2:hybrid:64:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,64,1000000,310102,2,timed,,0.00246875,0.0025734972001519056,500,1.234375,1.2867486000759527,12,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45846528,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:38.440951+00:00
tune:1000:2:hybrid:32:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,32,1000000,310102,2,counted,13576,,,1,,,13,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45932544,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:38.472144+00:00
tune:1000:2:hybrid:48:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,48,1000000,310102,2,timed,,0.002125,0.0021482716000173242,500,1.0625,1.074135800008662,14,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45928448,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:39.577996+00:00
tune:1000:2:hybrid:4:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,4,1000000,310102,2,timed,,0.0020625,0.002050853200023994,500,1.03125,1.025426600011997,15,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45907968,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:40.632075+00:00
tune:1000:2:hybrid:64:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,64,1000000,310102,2,counted,20179,,,1,,,16,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,45993984,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:40.663218+00:00
tune:1000:2:hybrid:24:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,1000,24,1000000,310102,2,counted,10282,,,1,,,17,True,True,exact_histogram+sum+squares+xor,True,494940847,328944577469859,562853,843ab91730b716793c954871cf26a0ea34aa4bf8bbcbfc0ad24a26b10c7425d0,d6bd8fbf9cc5de6aacd6532c9a813fdc7a9c8b087ac63d19fc63ac9a19f41021,46002176,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:40.687073+00:00
tune:10000:0:hybrid:64:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,64,1000000,400100,0,timed,,0.0290625,0.02969891400076449,50,1.453125,1.4849457000382245,0,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,46710784,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:42.221400+00:00
tune:10000:0:hybrid:16:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,16,1000000,400100,0,counted,127339,,,1,,,1,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,46714880,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:42.281779+00:00
tune:10000:0:hybrid:24:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,24,1000000,400100,0,timed,,0.0284375,0.028370394001249223,50,1.421875,1.4185197000624612,2,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,46706688,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:43.732954+00:00
tune:10000:0:hybrid:24:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,24,1000000,400100,0,counted,143880,,,1,,,3,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,46710784,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:43.787546+00:00
tune:10000:0:hybrid:4:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,4,1000000,400100,0,timed,,0.03,0.030170301999896766,50,1.5,1.5085150999948382,4,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,46768128,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:45.330899+00:00
tune:10000:0:hybrid:64:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,64,1000000,400100,0,counted,184257,,,1,,,5,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,46780416,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:45.416246+00:00
tune:10000:0:hybrid:48:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,48,1000000,400100,0,timed,,0.0321875,0.032235753999557346,50,1.609375,1.6117876999778673,6,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,46784512,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:47.087887+00:00
tune:10000:0:hybrid:16:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,16,1000000,400100,0,timed,,0.0309375,0.031094058000016956,50,1.546875,1.5547029000008479,7,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,46784512,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:48.693108+00:00
tune:10000:0:hybrid:1:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,1,1000000,400100,0,counted,120499,,,1,,,8,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,46796800,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:48.825849+00:00
tune:10000:0:hybrid:8:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,8,1000000,400100,0,timed,,0.0284375,0.02919758199946955,50,1.421875,1.4598790999734774,9,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,46796800,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:50.325403+00:00
tune:10000:0:hybrid:48:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,48,1000000,400100,0,counted,184257,,,1,,,10,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,46800896,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:50.398268+00:00
tune:10000:0:hybrid:32:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,32,1000000,400100,0,counted,143880,,,1,,,11,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,46915584,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:50.446445+00:00
tune:10000:0:hybrid:12:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,12,1000000,400100,0,counted,127339,,,1,,,12,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,47001600,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:50.491619+00:00
tune:10000:0:hybrid:8:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,8,1000000,400100,0,counted,121589,,,1,,,13,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,47005696,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:50.548883+00:00
tune:10000:0:hybrid:4:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,4,1000000,400100,0,counted,120575,,,1,,,14,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,47005696,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:50.613111+00:00
tune:10000:0:hybrid:32:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,32,1000000,400100,0,timed,,0.023125,0.023547785999253393,50,1.15625,1.1773892999626696,15,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,47337472,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:51.829467+00:00
tune:10000:0:hybrid:12:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,12,1000000,400100,0,timed,,0.0259375,0.02618345000082627,50,1.296875,1.3091725000413135,16,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,47341568,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:53.170330+00:00
tune:10000:0:hybrid:1:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,1,1000000,400100,0,timed,,0.034375,0.03536587599897757,50,1.7187500000000002,1.7682937999488786,17,True,True,exact_histogram+sum+squares+xor,True,4969778080,3305860932037716,197028,734d03c518191555a26c9c6b46dfecfc06537ea1f51bf737e78e6efee456517f,69575b3f397a0ce803c7e00c065b0b136f832af76e2aeaf4fdf18e513c258104,47349760,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:54.991222+00:00
tune:10000:1:hybrid:1:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,1,1000000,400101,1,timed,,0.03625,0.03803875599987805,50,1.8124999999999998,1.9019377999939024,0,True,True,exact_histogram+sum+squares+xor,True,4983137059,3322081375539161,838695,ef5ce7c1b82a87ab7674f13d25c11b47deb93af43f1c12f8208f0aab32901c08,7f812fccdabacd38d8f38e7b6f72cc9a4f2c0ef6da659e4a2101120d316ec47f,47443968,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:56.969906+00:00
tune:10000:1:hybrid:12:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,12,1000000,400101,1,timed,,0.0271875,0.028052336000837386,50,1.359375,1.4026168000418693,1,True,True,exact_histogram+sum+squares+xor,True,4983137059,3322081375539161,838695,ef5ce7c1b82a87ab7674f13d25c11b47deb93af43f1c12f8208f0aab32901c08,7f812fccdabacd38d8f38e7b6f72cc9a4f2c0ef6da659e4a2101120d316ec47f,47443968,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:58.419015+00:00
tune:10000:1:hybrid:12:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,12,1000000,400101,1,counted,127144,,,1,,,2,True,True,exact_histogram+sum+squares+xor,True,4983137059,3322081375539161,838695,ef5ce7c1b82a87ab7674f13d25c11b47deb93af43f1c12f8208f0aab32901c08,7f812fccdabacd38d8f38e7b6f72cc9a4f2c0ef6da659e4a2101120d316ec47f,47104000,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:55:58.472552+00:00
tune:10000:1:hybrid:24:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,24,1000000,400101,1,timed,,0.029375,0.030167771999258547,50,1.46875,1.5083885999629274,3,True,True,exact_histogram+sum+squares+xor,True,4983137059,3322081375539161,838695,ef5ce7c1b82a87ab7674f13d25c11b47deb93af43f1c12f8208f0aab32901c08,7f812fccdabacd38d8f38e7b6f72cc9a4f2c0ef6da659e4a2101120d316ec47f,47443968,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:56:00.027092+00:00
tune:10000:1:hybrid:16:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,16,1000000,400101,1,counted,127144,,,1,,,4,True,True,exact_histogram+sum+squares+xor,True,4983137059,3322081375539161,838695,ef5ce7c1b82a87ab7674f13d25c11b47deb93af43f1c12f8208f0aab32901c08,7f812fccdabacd38d8f38e7b6f72cc9a4f2c0ef6da659e4a2101120d316ec47f,47104000,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:56:00.082698+00:00
tune:10000:1:hybrid:1:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,1,1000000,400101,1,counted,120589,,,1,,,5,True,True,exact_histogram+sum+squares+xor,True,4983137059,3322081375539161,838695,ef5ce7c1b82a87ab7674f13d25c11b47deb93af43f1c12f8208f0aab32901c08,7f812fccdabacd38d8f38e7b6f72cc9a4f2c0ef6da659e4a2101120d316ec47f,47108096,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:56:00.140528+00:00
tune:10000:1:hybrid:4:counted,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,4,1000000,400101,1,counted,120604,,,1,,,6,True,True,exact_histogram+sum+squares+xor,True,4983137059,3322081375539161,838695,ef5ce7c1b82a87ab7674f13d25c11b47deb93af43f1c12f8208f0aab32901c08,7f812fccdabacd38d8f38e7b6f72cc9a4f2c0ef6da659e4a2101120d316ec47f,47108096,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:56:00.193708+00:00
tune:10000:1:hybrid:16:timed,0cfc5c7c0a5005d27a3bb518d776b983a8427406ffd6c39541c6c0566dfea02b,0c66ee43f1117e7a,c(iii),tune,hybrid,10000,16,1000000,400101,1,timed,,0.0228125,0.023440087998751552,50,1.140625,1.1720043999375775,7,True,True,exact_histogram+sum+squares+xor,True,4983137059,3322081375539161,838695,ef5ce7c1b82a87ab7674f13d25c11b47deb93af43f1c12f8208f0aab32901c08,7f812fccdabacd38d8f38e7b6f72cc9a4f2c0ef6da659e4a2101120d316ec47f,47443968,3.13.6,Windows-11-10.0.26200-SP0,2026-09-13T10:56:01.397249+00:00
