case_id,config_hash,environment_id,experiment,stage,algorithm,n,S,x,seed,repeat,measurement_mode,comparisons,cpu_seconds,wall_seconds,sort_batch_size,cpu_total_seconds,wall_total_seconds,order_position,length_ok,order_ok,integrity_method,integrity_ok,input_sum,input_sum_squares,input_xor,dataset_sha256,output_sha256,rss_bytes_after,python_version,platform,completed_utc
tune:3000:1:hybrid:32:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,32,100,32301,1,timed,,0.010416666666666666,0.011281466654812297,6,0.0625,0.06768879992887378,0,True,True,exact_histogram+sum+squares+xor,True,149077,9818553,53,84a0143e3b2849a0d57ae6b4844ebc601ce7ec586fee68ced932206b6e7e3e6c,28d3272f8b8bcdb09daa4e3f4f0608aa930493ff7abba871b47ef6a0d3e1bf9f,29601792,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:07.436584+00:00
tune:3000:1:hybrid:8:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,8,100,32301,1,timed,,0.013020833333333334,0.01119645000047361,6,0.078125,0.06717870000284165,1,True,True,exact_histogram+sum+squares+xor,True,149077,9818553,53,84a0143e3b2849a0d57ae6b4844ebc601ce7ec586fee68ced932206b6e7e3e6c,28d3272f8b8bcdb09daa4e3f4f0608aa930493ff7abba871b47ef6a0d3e1bf9f,29601792,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:07.521081+00:00
tune:3000:1:hybrid:4:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,4,100,32301,1,timed,,0.010416666666666666,0.011306816673216721,6,0.0625,0.06784090003930032,2,True,True,exact_histogram+sum+squares+xor,True,149077,9818553,53,84a0143e3b2849a0d57ae6b4844ebc601ce7ec586fee68ced932206b6e7e3e6c,28d3272f8b8bcdb09daa4e3f4f0608aa930493ff7abba871b47ef6a0d3e1bf9f,29601792,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:07.605198+00:00
tune:3000:1:hybrid:4:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,4,100,32301,1,counted,30891,,,1,,,3,True,True,exact_histogram+sum+squares+xor,True,149077,9818553,53,84a0143e3b2849a0d57ae6b4844ebc601ce7ec586fee68ced932206b6e7e3e6c,28d3272f8b8bcdb09daa4e3f4f0608aa930493ff7abba871b47ef6a0d3e1bf9f,29601792,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:07.635065+00:00
tune:3000:1:hybrid:1:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,1,100,32301,1,counted,30849,,,1,,,4,True,True,exact_histogram+sum+squares+xor,True,149077,9818553,53,84a0143e3b2849a0d57ae6b4844ebc601ce7ec586fee68ced932206b6e7e3e6c,28d3272f8b8bcdb09daa4e3f4f0608aa930493ff7abba871b47ef6a0d3e1bf9f,29605888,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:07.665091+00:00
tune:3000:1:hybrid:1:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,1,100,32301,1,timed,,0.013020833333333334,0.01280389999737963,6,0.078125,0.07682339998427778,5,True,True,exact_histogram+sum+squares+xor,True,149077,9818553,53,84a0143e3b2849a0d57ae6b4844ebc601ce7ec586fee68ced932206b6e7e3e6c,28d3272f8b8bcdb09daa4e3f4f0608aa930493ff7abba871b47ef6a0d3e1bf9f,29605888,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:07.755934+00:00
tune:3000:1:hybrid:32:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,32,100,32301,1,counted,40278,,,1,,,6,True,True,exact_histogram+sum+squares+xor,True,149077,9818553,53,84a0143e3b2849a0d57ae6b4844ebc601ce7ec586fee68ced932206b6e7e3e6c,28d3272f8b8bcdb09daa4e3f4f0608aa930493ff7abba871b47ef6a0d3e1bf9f,29609984,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:07.784021+00:00
tune:3000:1:hybrid:16:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,16,100,32301,1,counted,33736,,,1,,,7,True,True,exact_histogram+sum+squares+xor,True,149077,9818553,53,84a0143e3b2849a0d57ae6b4844ebc601ce7ec586fee68ced932206b6e7e3e6c,28d3272f8b8bcdb09daa4e3f4f0608aa930493ff7abba871b47ef6a0d3e1bf9f,29614080,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:07.809320+00:00
tune:3000:1:hybrid:16:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,16,100,32301,1,timed,,0.010416666666666666,0.00960836666248118,6,0.0625,0.05765019997488707,8,True,True,exact_histogram+sum+squares+xor,True,149077,9818553,53,84a0143e3b2849a0d57ae6b4844ebc601ce7ec586fee68ced932206b6e7e3e6c,28d3272f8b8bcdb09daa4e3f4f0608aa930493ff7abba871b47ef6a0d3e1bf9f,29614080,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:07.882238+00:00
tune:3000:1:hybrid:8:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,8,100,32301,1,counted,31499,,,1,,,9,True,True,exact_histogram+sum+squares+xor,True,149077,9818553,53,84a0143e3b2849a0d57ae6b4844ebc601ce7ec586fee68ced932206b6e7e3e6c,28d3272f8b8bcdb09daa4e3f4f0608aa930493ff7abba871b47ef6a0d3e1bf9f,29614080,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:07.913747+00:00
tune:3000:2:hybrid:8:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,8,100,32302,2,timed,,0.0078125,0.010149383335374296,6,0.046875,0.060896300012245774,0,True,True,exact_histogram+sum+squares+xor,True,150026,9990004,110,a855873918d2dbaa320794d72d73b5cc5d40dcfc921a349ce4d9e28314edc746,b769bcbdcf0129e80efb3efdaac8a709017935103bbd88620fa84263402a165e,29618176,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:07.996365+00:00
tune:3000:2:hybrid:4:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,4,100,32302,2,counted,30913,,,1,,,1,True,True,exact_histogram+sum+squares+xor,True,150026,9990004,110,a855873918d2dbaa320794d72d73b5cc5d40dcfc921a349ce4d9e28314edc746,b769bcbdcf0129e80efb3efdaac8a709017935103bbd88620fa84263402a165e,29626368,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.026127+00:00
tune:3000:2:hybrid:4:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,4,100,32302,2,timed,,0.010416666666666666,0.010456699994392693,6,0.0625,0.06274019996635616,2,True,True,exact_histogram+sum+squares+xor,True,150026,9990004,110,a855873918d2dbaa320794d72d73b5cc5d40dcfc921a349ce4d9e28314edc746,b769bcbdcf0129e80efb3efdaac8a709017935103bbd88620fa84263402a165e,29683712,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.103440+00:00
tune:3000:2:hybrid:16:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,16,100,32302,2,counted,33716,,,1,,,3,True,True,exact_histogram+sum+squares+xor,True,150026,9990004,110,a855873918d2dbaa320794d72d73b5cc5d40dcfc921a349ce4d9e28314edc746,b769bcbdcf0129e80efb3efdaac8a709017935103bbd88620fa84263402a165e,29683712,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.128924+00:00
tune:3000:2:hybrid:1:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,1,100,32302,2,timed,,0.013020833333333334,0.013279283322238674,6,0.078125,0.07967569993343204,4,True,True,exact_histogram+sum+squares+xor,True,150026,9990004,110,a855873918d2dbaa320794d72d73b5cc5d40dcfc921a349ce4d9e28314edc746,b769bcbdcf0129e80efb3efdaac8a709017935103bbd88620fa84263402a165e,29683712,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.223452+00:00
tune:3000:2:hybrid:32:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,32,100,32302,2,timed,,0.010416666666666666,0.010658299996672818,6,0.0625,0.06394979998003691,5,True,True,exact_histogram+sum+squares+xor,True,150026,9990004,110,a855873918d2dbaa320794d72d73b5cc5d40dcfc921a349ce4d9e28314edc746,b769bcbdcf0129e80efb3efdaac8a709017935103bbd88620fa84263402a165e,29687808,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.304740+00:00
tune:3000:2:hybrid:8:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,8,100,32302,2,counted,31519,,,1,,,6,True,True,exact_histogram+sum+squares+xor,True,150026,9990004,110,a855873918d2dbaa320794d72d73b5cc5d40dcfc921a349ce4d9e28314edc746,b769bcbdcf0129e80efb3efdaac8a709017935103bbd88620fa84263402a165e,29687808,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.330207+00:00
tune:3000:2:hybrid:32:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,32,100,32302,2,counted,39816,,,1,,,7,True,True,exact_histogram+sum+squares+xor,True,150026,9990004,110,a855873918d2dbaa320794d72d73b5cc5d40dcfc921a349ce4d9e28314edc746,b769bcbdcf0129e80efb3efdaac8a709017935103bbd88620fa84263402a165e,29687808,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.355303+00:00
tune:3000:2:hybrid:16:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,16,100,32302,2,timed,,0.0078125,0.010383499999685833,6,0.046875,0.062300999998115,8,True,True,exact_histogram+sum+squares+xor,True,150026,9990004,110,a855873918d2dbaa320794d72d73b5cc5d40dcfc921a349ce4d9e28314edc746,b769bcbdcf0129e80efb3efdaac8a709017935103bbd88620fa84263402a165e,29691904,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.428448+00:00
tune:3000:2:hybrid:1:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(ii)+c(iii),tune,hybrid,3000,1,100,32302,2,counted,30885,,,1,,,9,True,True,exact_histogram+sum+squares+xor,True,150026,9990004,110,a855873918d2dbaa320794d72d73b5cc5d40dcfc921a349ce4d9e28314edc746,b769bcbdcf0129e80efb3efdaac8a709017935103bbd88620fa84263402a165e,29691904,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.465489+00:00
confirm:10000:0:hybrid:8:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,8,100,103400,0,timed,,0.0390625,0.04448550002416596,2,0.078125,0.08897100004833192,0,True,True,exact_histogram+sum+squares+xor,True,509689,34317245,21,002fe113b2578e1ef0295411b719a7263a1ee97e6bb7bdf14872313970d9d491,5447f638b330814ec5936d391c68cd067d73cc97db99bc3fcd9ce43eeb740a22,29949952,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.599183+00:00
confirm:10000:0:hybrid:16:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,16,100,103400,0,counted,126483,,,1,,,1,True,True,exact_histogram+sum+squares+xor,True,509689,34317245,21,002fe113b2578e1ef0295411b719a7263a1ee97e6bb7bdf14872313970d9d491,5447f638b330814ec5936d391c68cd067d73cc97db99bc3fcd9ce43eeb740a22,29949952,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.700699+00:00
confirm:10000:0:hybrid:8:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,8,100,103400,0,counted,121186,,,1,,,2,True,True,exact_histogram+sum+squares+xor,True,509689,34317245,21,002fe113b2578e1ef0295411b719a7263a1ee97e6bb7bdf14872313970d9d491,5447f638b330814ec5936d391c68cd067d73cc97db99bc3fcd9ce43eeb740a22,29949952,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.770519+00:00
confirm:10000:0:hybrid:4:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,4,100,103400,0,timed,,0.046875,0.04638640000484884,2,0.09375,0.09277280000969768,3,True,True,exact_histogram+sum+squares+xor,True,509689,34317245,21,002fe113b2578e1ef0295411b719a7263a1ee97e6bb7bdf14872313970d9d491,5447f638b330814ec5936d391c68cd067d73cc97db99bc3fcd9ce43eeb740a22,29954048,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.881273+00:00
confirm:10000:0:hybrid:4:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,4,100,103400,0,counted,120221,,,1,,,4,True,True,exact_histogram+sum+squares+xor,True,509689,34317245,21,002fe113b2578e1ef0295411b719a7263a1ee97e6bb7bdf14872313970d9d491,5447f638b330814ec5936d391c68cd067d73cc97db99bc3fcd9ce43eeb740a22,29954048,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:08.949421+00:00
confirm:10000:0:hybrid:16:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,16,100,103400,0,timed,,0.0390625,0.041819000034593046,2,0.078125,0.08363800006918609,5,True,True,exact_histogram+sum+squares+xor,True,509689,34317245,21,002fe113b2578e1ef0295411b719a7263a1ee97e6bb7bdf14872313970d9d491,5447f638b330814ec5936d391c68cd067d73cc97db99bc3fcd9ce43eeb740a22,29954048,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:09.052843+00:00
confirm:10000:1:hybrid:4:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,4,100,103401,1,counted,120131,,,1,,,0,True,True,exact_histogram+sum+squares+xor,True,505388,33931758,86,b39337e85209f490bf876d1e824af7b9ec4ac838a1df2f4d11c6b0a04a050b16,6a23bea9a5d6ffb3a6ea8034f9a08fec0048d8a5b40a18924dd85c8e47fecfa8,29954048,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:09.141376+00:00
confirm:10000:1:hybrid:16:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,16,100,103401,1,counted,126751,,,1,,,1,True,True,exact_histogram+sum+squares+xor,True,505388,33931758,86,b39337e85209f490bf876d1e824af7b9ec4ac838a1df2f4d11c6b0a04a050b16,6a23bea9a5d6ffb3a6ea8034f9a08fec0048d8a5b40a18924dd85c8e47fecfa8,29954048,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:09.198318+00:00
confirm:10000:1:hybrid:8:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,8,100,103401,1,counted,121039,,,1,,,2,True,True,exact_histogram+sum+squares+xor,True,505388,33931758,86,b39337e85209f490bf876d1e824af7b9ec4ac838a1df2f4d11c6b0a04a050b16,6a23bea9a5d6ffb3a6ea8034f9a08fec0048d8a5b40a18924dd85c8e47fecfa8,29958144,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:09.264315+00:00
confirm:10000:1:hybrid:16:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,16,100,103401,1,timed,,0.0390625,0.03630189999239519,2,0.078125,0.07260379998479038,3,True,True,exact_histogram+sum+squares+xor,True,505388,33931758,86,b39337e85209f490bf876d1e824af7b9ec4ac838a1df2f4d11c6b0a04a050b16,6a23bea9a5d6ffb3a6ea8034f9a08fec0048d8a5b40a18924dd85c8e47fecfa8,29958144,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:09.355715+00:00
confirm:10000:1:hybrid:8:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,8,100,103401,1,timed,,0.0390625,0.03893799998331815,2,0.078125,0.0778759999666363,4,True,True,exact_histogram+sum+squares+xor,True,505388,33931758,86,b39337e85209f490bf876d1e824af7b9ec4ac838a1df2f4d11c6b0a04a050b16,6a23bea9a5d6ffb3a6ea8034f9a08fec0048d8a5b40a18924dd85c8e47fecfa8,29958144,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:09.455887+00:00
confirm:10000:1:hybrid:4:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,4,100,103401,1,timed,,0.046875,0.04759349999949336,2,0.09375,0.09518699999898672,5,True,True,exact_histogram+sum+squares+xor,True,505388,33931758,86,b39337e85209f490bf876d1e824af7b9ec4ac838a1df2f4d11c6b0a04a050b16,6a23bea9a5d6ffb3a6ea8034f9a08fec0048d8a5b40a18924dd85c8e47fecfa8,29958144,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:09.571440+00:00
confirm:10000:2:hybrid:16:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,16,100,103402,2,timed,,0.0390625,0.038763149990700185,2,0.078125,0.07752629998140037,0,True,True,exact_histogram+sum+squares+xor,True,507613,34096349,29,477cbf98f4c5c418075f2288eaf6ecc1076a042d9191107b517a8aba995cb7f7,06a00ede824b6347bb1bbcafacf9640741437e7874ce06278df2a8e33867c3dd,29962240,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:09.683946+00:00
confirm:10000:2:hybrid:16:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,16,100,103402,2,counted,126888,,,1,,,1,True,True,exact_histogram+sum+squares+xor,True,507613,34096349,29,477cbf98f4c5c418075f2288eaf6ecc1076a042d9191107b517a8aba995cb7f7,06a00ede824b6347bb1bbcafacf9640741437e7874ce06278df2a8e33867c3dd,29962240,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:09.746639+00:00
confirm:10000:2:hybrid:4:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,4,100,103402,2,counted,120331,,,1,,,2,True,True,exact_histogram+sum+squares+xor,True,507613,34096349,29,477cbf98f4c5c418075f2288eaf6ecc1076a042d9191107b517a8aba995cb7f7,06a00ede824b6347bb1bbcafacf9640741437e7874ce06278df2a8e33867c3dd,29962240,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:09.805476+00:00
confirm:10000:2:hybrid:8:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,8,100,103402,2,counted,121249,,,1,,,3,True,True,exact_histogram+sum+squares+xor,True,507613,34096349,29,477cbf98f4c5c418075f2288eaf6ecc1076a042d9191107b517a8aba995cb7f7,06a00ede824b6347bb1bbcafacf9640741437e7874ce06278df2a8e33867c3dd,29962240,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:09.864189+00:00
confirm:10000:2:hybrid:8:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,8,100,103402,2,timed,,0.0390625,0.04447144997538999,2,0.078125,0.08894289995077997,4,True,True,exact_histogram+sum+squares+xor,True,507613,34096349,29,477cbf98f4c5c418075f2288eaf6ecc1076a042d9191107b517a8aba995cb7f7,06a00ede824b6347bb1bbcafacf9640741437e7874ce06278df2a8e33867c3dd,29962240,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:09.970300+00:00
confirm:10000:2:hybrid:4:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(iii)-confirmation,confirm,hybrid,10000,4,100,103402,2,timed,,0.0390625,0.04382184997666627,2,0.078125,0.08764369995333254,5,True,True,exact_histogram+sum+squares+xor,True,507613,34096349,29,477cbf98f4c5c418075f2288eaf6ecc1076a042d9191107b517a8aba995cb7f7,06a00ede824b6347bb1bbcafacf9640741437e7874ce06278df2a8e33867c3dd,29962240,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:10.078279+00:00
scale:1000:0:hybrid:8:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(i),scale,hybrid,1000,8,100,11200,0,counted,9085,,,1,,,0,True,True,exact_histogram+sum+squares+xor,True,50729,3374789,5,63aaac6597433ee6cd434b218623ddf8ed55579b8f2521277b6e86436377f6f8,fe946f6e97b51703da019da8897456d262e3427e86ae5c6e322e0ddb00f679c5,29970432,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:10.107466+00:00
scale:1000:0:hybrid:8:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(i),scale,hybrid,1000,8,100,11200,0,timed,,0.00234375,0.0027570300037041305,20,0.046875,0.05514060007408261,1,True,True,exact_histogram+sum+squares+xor,True,50729,3374789,5,63aaac6597433ee6cd434b218623ddf8ed55579b8f2521277b6e86436377f6f8,fe946f6e97b51703da019da8897456d262e3427e86ae5c6e322e0ddb00f679c5,29970432,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:10.179990+00:00
scale:1000:1:hybrid:8:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(i),scale,hybrid,1000,8,100,11201,1,timed,,0.003125,0.002823970001190901,20,0.0625,0.056479400023818016,0,True,True,exact_histogram+sum+squares+xor,True,50255,3384951,93,06383c45ae3a0ff8b4ed4718dca5ba23dbe376ed8e57e89424c7edfced699d43,764bc38b7d44cdf5517bac44afa9770b130d5a0d429669602793341d2986b59b,29970432,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:10.252072+00:00
scale:1000:1:hybrid:8:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(i),scale,hybrid,1000,8,100,11201,1,counted,9113,,,1,,,1,True,True,exact_histogram+sum+squares+xor,True,50255,3384951,93,06383c45ae3a0ff8b4ed4718dca5ba23dbe376ed8e57e89424c7edfced699d43,764bc38b7d44cdf5517bac44afa9770b130d5a0d429669602793341d2986b59b,29974528,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:10.270493+00:00
scale:1000:2:hybrid:8:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(i),scale,hybrid,1000,8,100,11202,2,timed,,0.00234375,0.0027735349955037235,20,0.046875,0.05547069991007447,0,True,True,exact_histogram+sum+squares+xor,True,51227,3460231,49,df835042f5db2fa5cfa1b3ed0ea55fdc281aed1b4d427e3322437972f40830dd,c207f5df83a241be1c85cec4c054516d6eb28d757c8d829b60e612de6cfafdf0,29974528,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:10.338594+00:00
scale:1000:2:hybrid:8:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(i),scale,hybrid,1000,8,100,11202,2,counted,9113,,,1,,,1,True,True,exact_histogram+sum+squares+xor,True,51227,3460231,49,df835042f5db2fa5cfa1b3ed0ea55fdc281aed1b4d427e3322437972f40830dd,c207f5df83a241be1c85cec4c054516d6eb28d757c8d829b60e612de6cfafdf0,29974528,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:10.358159+00:00
scale:3000:0:hybrid:8:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(i),scale,hybrid,3000,8,100,31200,0,counted,31434,,,1,,,0,True,True,exact_histogram+sum+squares+xor,True,150232,10036152,64,e81ee8e15c0d41cecdb3bd0cbb2c9fff75d083d44b761a84558047603ae4a5ec,fa1770ecf466233cba9a28bea8fe983fd19e682580970edc25f36926f69ded5d,29974528,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:10.387936+00:00
scale:3000:0:hybrid:8:timed,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(i),scale,hybrid,3000,8,100,31200,0,timed,,0.010416666666666666,0.010108066664543003,6,0.0625,0.06064839998725802,1,True,True,exact_histogram+sum+squares+xor,True,150232,10036152,64,e81ee8e15c0d41cecdb3bd0cbb2c9fff75d083d44b761a84558047603ae4a5ec,fa1770ecf466233cba9a28bea8fe983fd19e682580970edc25f36926f69ded5d,29974528,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:10.465805+00:00
scale:3000:1:hybrid:8:counted,fae87c98836c6b12625f5a651a5cdaeae9e210b215a7afc073e3905302db1f28,3250f7dcb58c3614,c(i),scale,hybrid,3000,8,100,31201,1,counted,31420,,,1,,,0,True,True,exact_histogram+sum+squares+xor,True,151264,10184022,26,8e82c563a263fa2cf3a09f78cd1b34bfc68988e6045d1d334974fe2becdcf125,d90fcb81fc3b8cdd94c267fe123c725604c516f62c8e395d90a3108cd52dd1ed,29974528,3.13.6,Windows-11-10.0.26200-SP0,2026-09-14T13:04:10.498967+00:00
